source_file,source_url,type,status,status_code,href,resolved_url
districts\grapevine-colleyville-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\grapevine-colleyville-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\grapevine-colleyville-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\grapevine-colleyville-isd\leadership-directory.html,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/grapevine-colleyville-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\harlingen-cisd\ard-process-guide.html,https://www.texasspecialed.com/districts/harlingen-cisd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harlingen-cisd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\harlingen-cisd\dyslexia-services.html,https://www.texasspecialed.com/districts/harlingen-cisd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harlingen-cisd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\harlingen-cisd\evaluation-child-find.html,https://www.texasspecialed.com/districts/harlingen-cisd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harlingen-cisd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\harlingen-cisd\leadership-directory.html,https://www.texasspecialed.com/districts/harlingen-cisd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harlingen-cisd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\harmony-public-schools-combined\ard-process-guide.html,https://www.texasspecialed.com/districts/harmony-public-schools-combined/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harmony-public-schools-combined/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\harmony-public-schools-combined\dyslexia-services.html,https://www.texasspecialed.com/districts/harmony-public-schools-combined/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harmony-public-schools-combined/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\harmony-public-schools-combined\evaluation-child-find.html,https://www.texasspecialed.com/districts/harmony-public-schools-combined/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harmony-public-schools-combined/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\harmony-public-schools-combined\leadership-directory.html,https://www.texasspecialed.com/districts/harmony-public-schools-combined/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/harmony-public-schools-combined/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\hays-cisd\ard-process-guide.html,https://www.texasspecialed.com/districts/hays-cisd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hays-cisd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\hays-cisd\dyslexia-services.html,https://www.texasspecialed.com/districts/hays-cisd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hays-cisd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\hays-cisd\evaluation-child-find.html,https://www.texasspecialed.com/districts/hays-cisd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hays-cisd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\hays-cisd\leadership-directory.html,https://www.texasspecialed.com/districts/hays-cisd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hays-cisd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\houston-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/houston-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/houston-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\houston-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/houston-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/houston-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\houston-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/houston-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/houston-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\houston-isd\leadership-directory.html,https://www.texasspecialed.com/districts/houston-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/houston-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\humble-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/humble-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/humble-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\humble-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/humble-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/humble-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\humble-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/humble-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/humble-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\humble-isd\leadership-directory.html,https://www.texasspecialed.com/districts/humble-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/humble-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\hurst-euless-bedford-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\hurst-euless-bedford-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\hurst-euless-bedford-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\hurst-euless-bedford-isd\leadership-directory.html,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/hurst-euless-bedford-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\idea-public-schools\ard-process-guide.html,https://www.texasspecialed.com/districts/idea-public-schools/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/idea-public-schools/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\idea-public-schools\dyslexia-services.html,https://www.texasspecialed.com/districts/idea-public-schools/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/idea-public-schools/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\idea-public-schools\evaluation-child-find.html,https://www.texasspecialed.com/districts/idea-public-schools/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/idea-public-schools/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\idea-public-schools\leadership-directory.html,https://www.texasspecialed.com/districts/idea-public-schools/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/idea-public-schools/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\irving-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/irving-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/irving-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\irving-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/irving-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/irving-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\irving-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/irving-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/irving-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\irving-isd\leadership-directory.html,https://www.texasspecialed.com/districts/irving-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/irving-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\judson-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/judson-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/judson-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\judson-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/judson-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/judson-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\judson-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/judson-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/judson-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\judson-isd\leadership-directory.html,https://www.texasspecialed.com/districts/judson-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/judson-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\katy-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/katy-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/katy-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\katy-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/katy-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/katy-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\katy-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/katy-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/katy-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\katy-isd\leadership-directory.html,https://www.texasspecialed.com/districts/katy-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/katy-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\katy-isd\special-ed-updates.html,https://www.texasspecialed.com/districts/katy-isd/special-ed-updates,internal,MISSING FILE,,/resources/evaluation-request-template.pdf,https://www.texasspecialed.com/resources/evaluation-request-template.pdf
districts\keller-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/keller-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/keller-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\keller-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/keller-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/keller-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\keller-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/keller-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/keller-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\keller-isd\leadership-directory.html,https://www.texasspecialed.com/districts/keller-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/keller-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\killeen-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/killeen-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/killeen-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\killeen-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/killeen-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/killeen-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\killeen-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/killeen-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/killeen-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\killeen-isd\leadership-directory.html,https://www.texasspecialed.com/districts/killeen-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/killeen-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\klein-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/klein-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/klein-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\klein-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/klein-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/klein-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\klein-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/klein-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/klein-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\klein-isd\leadership-directory.html,https://www.texasspecialed.com/districts/klein-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/klein-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\la-joya-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/la-joya-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/la-joya-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\la-joya-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/la-joya-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/la-joya-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\la-joya-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/la-joya-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/la-joya-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\la-joya-isd\leadership-directory.html,https://www.texasspecialed.com/districts/la-joya-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/la-joya-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\lake-travis-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/lake-travis-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lake-travis-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\lake-travis-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/lake-travis-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lake-travis-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\lake-travis-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/lake-travis-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lake-travis-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\lake-travis-isd\leadership-directory.html,https://www.texasspecialed.com/districts/lake-travis-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lake-travis-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\lamar-cisd\ard-process-guide.html,https://www.texasspecialed.com/districts/lamar-cisd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lamar-cisd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\lamar-cisd\dyslexia-services.html,https://www.texasspecialed.com/districts/lamar-cisd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lamar-cisd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\lamar-cisd\evaluation-child-find.html,https://www.texasspecialed.com/districts/lamar-cisd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lamar-cisd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\lamar-cisd\leadership-directory.html,https://www.texasspecialed.com/districts/lamar-cisd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lamar-cisd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\laredo-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/laredo-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/laredo-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\laredo-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/laredo-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/laredo-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\laredo-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/laredo-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/laredo-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\laredo-isd\leadership-directory.html,https://www.texasspecialed.com/districts/laredo-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/laredo-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\leander-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/leander-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/leander-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\leander-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/leander-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/leander-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\leander-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/leander-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/leander-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\leander-isd\leadership-directory.html,https://www.texasspecialed.com/districts/leander-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/leander-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\lewisville-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/lewisville-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lewisville-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\lewisville-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/lewisville-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lewisville-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\lewisville-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/lewisville-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lewisville-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\lewisville-isd\leadership-directory.html,https://www.texasspecialed.com/districts/lewisville-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lewisville-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\little-elm-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/little-elm-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/little-elm-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\little-elm-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/little-elm-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/little-elm-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\little-elm-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/little-elm-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/little-elm-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\little-elm-isd\leadership-directory.html,https://www.texasspecialed.com/districts/little-elm-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/little-elm-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\longview-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/longview-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/longview-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\longview-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/longview-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/longview-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\longview-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/longview-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/longview-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\longview-isd\leadership-directory.html,https://www.texasspecialed.com/districts/longview-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/longview-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\lubbock-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/lubbock-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lubbock-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\lubbock-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/lubbock-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lubbock-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\lubbock-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/lubbock-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lubbock-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\lubbock-isd\leadership-directory.html,https://www.texasspecialed.com/districts/lubbock-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/lubbock-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\magnolia-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/magnolia-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/magnolia-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\magnolia-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/magnolia-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/magnolia-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\magnolia-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/magnolia-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/magnolia-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\magnolia-isd\leadership-directory.html,https://www.texasspecialed.com/districts/magnolia-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/magnolia-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\mansfield-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/mansfield-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mansfield-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\mansfield-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/mansfield-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mansfield-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\mansfield-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/mansfield-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mansfield-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
districts\mansfield-isd\leadership-directory.html,https://www.texasspecialed.com/districts/mansfield-isd/leadership-directory,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mansfield-isd/leadership-directory/YOUR_STRIPE_LINK_HERE
districts\mcallen-isd\ard-process-guide.html,https://www.texasspecialed.com/districts/mcallen-isd/ard-process-guide,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mcallen-isd/ard-process-guide/YOUR_STRIPE_LINK_HERE
districts\mcallen-isd\dyslexia-services.html,https://www.texasspecialed.com/districts/mcallen-isd/dyslexia-services,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mcallen-isd/dyslexia-services/YOUR_STRIPE_LINK_HERE
districts\mcallen-isd\evaluation-child-find.html,https://www.texasspecialed.com/districts/mcallen-isd/evaluation-child-find,internal,MISSING FILE,,YOUR_STRIPE_LINK_HERE,https://www.texasspecialed.com/districts/mcallen-isd/evaluation-child-find/YOUR_STRIPE_LINK_HERE
